calBP,PrDens,PrDens_Taphonomic,Site
44664,0.000572376,0.000317201,Border Cave
44663,0.000572279,0.000317137,Border Cave
44662,0.000572182,0.000317074,Border Cave
44661,0.000572085,0.000317011,Border Cave
44660,0.000571988,0.000316948,Border Cave
44659,0.000571891,0.000316885,Border Cave
44658,0.000571795,0.000316822,Border Cave
44657,0.000571699,0.000316759,Border Cave
44656,0.000571602,0.000316697,Border Cave
44655,0.000571506,0.000316634,Border Cave
44654,0.000571411,0.000316571,Border Cave
44653,0.000571315,0.000316509,Border Cave
44652,0.000571219,0.000316447,Border Cave
44651,0.000571124,0.000316384,Border Cave
44650,0.000571029,0.000316322,Border Cave
44649,0.000570934,0.00031626,Border Cave
44648,0.000570839,0.000316198,Border Cave
44647,0.000570744,0.000316137,Border Cave
44646,0.00057065,0.000316075,Border Cave
44645,0.000570555,0.000316013,Border Cave
44644,0.000570461,0.000315952,Border Cave
44643,0.000570367,0.00031589,Border Cave
44642,0.000570273,0.000315829,Border Cave
44641,0.00057018,0.000315768,Border Cave
44640,0.000570086,0.000315706,Border Cave
44639,0.000569988,0.000315643,Border Cave
44638,0.00056989,0.000315579,Border Cave
44637,0.000569792,0.000315515,Border Cave
44636,0.000569695,0.000315452,Border Cave
44635,0.000569597,0.000315389,Border Cave
44634,0.0005695,0.000315325,Border Cave
44633,0.000569403,0.000315262,Border Cave
44632,0.000569306,0.000315199,Border Cave
44631,0.00056921,0.000315136,Border Cave
44630,0.000569113,0.000315074,Border Cave
44629,0.000569017,0.000315011,Border Cave
44628,0.000568921,0.000314948,Border Cave
44627,0.000568825,0.000314886,Border Cave
44626,0.000568729,0.000314824,Border Cave
44625,0.000568634,0.000314762,Border Cave
44624,0.000568539,0.000314699,Border Cave
44623,0.000568443,0.000314637,Border Cave
44622,0.000568349,0.000314576,Border Cave
44621,0.000568254,0.000314514,Border Cave
44620,0.00056816,0.000314452,Border Cave
44619,0.00056806,0.000314388,Border Cave
44618,0.00056796,0.000314323,Border Cave
44617,0.000567861,0.000314259,Border Cave
44616,0.000567761,0.000314195,Border Cave
44615,0.000567663,0.00031413,Border Cave
44614,0.000567564,0.000314066,Border Cave
44613,0.000567465,0.000314003,Border Cave
44612,0.000567367,0.000313939,Border Cave
44611,0.000567269,0.000313875,Border Cave
44610,0.000567172,0.000313812,Border Cave
44609,0.000567074,0.000313749,Border Cave
44608,0.000566977,0.000313686,Border Cave
44607,0.00056688,0.000313623,Border Cave
44606,0.000566783,0.00031356,Border Cave
44605,0.000566687,0.000313497,Border Cave
44604,0.000566591,0.000313435,Border Cave
44603,0.000566495,0.000313372,Border Cave
44602,0.000566399,0.00031331,Border Cave
44601,0.000566304,0.000313248,Border Cave
44600,0.000566208,0.000313186,Border Cave
44599,0.000566113,0.000313124,Border Cave
44598,0.000566019,0.000313062,Border Cave
44597,0.000565924,0.000313001,Border Cave
44596,0.00056583,0.00031294,Border Cave
44595,0.000565736,0.000312878,Border Cave
44594,0.000565643,0.000312817,Border Cave
44593,0.000565549,0.000312756,Border Cave
44592,0.000565456,0.000312695,Border Cave
44591,0.000565363,0.000312635,Border Cave
44590,0.000565271,0.000312574,Border Cave
44589,0.000565179,0.000312514,Border Cave
44588,0.000565087,0.000312454,Border Cave
44587,0.000564995,0.000312394,Border Cave
44586,0.000564903,0.000312334,Border Cave
44585,0.000564812,0.000312274,Border Cave
44584,0.000564721,0.000312215,Border Cave
44583,0.00056463,0.000312155,Border Cave
44582,0.00056454,0.000312096,Border Cave
44581,0.00056445,0.000312037,Border Cave
44580,0.00056436,0.000311978,Border Cave
44579,0.000564272,0.00031192,Border Cave
44578,0.000564184,0.000311862,Border Cave
44577,0.000564096,0.000311804,Border Cave
44576,0.000564009,0.000311746,Border Cave
44575,0.000563921,0.000311689,Border Cave
44574,0.000563835,0.000311632,Border Cave
44573,0.000563748,0.000311575,Border Cave
44572,0.000563662,0.000311518,Border Cave
44571,0.000563576,0.000311461,Border Cave
44570,0.00056349,0.000311404,Border Cave
44569,0.000563405,0.000311348,Border Cave
44568,0.00056332,0.000311292,Border Cave
44567,0.000563235,0.000311235,Border Cave
44566,0.000563151,0.000311179,Border Cave
44565,0.000563066,0.000311124,Border Cave
44564,0.000562982,0.000311068,Border Cave
44563,0.000562899,0.000311013,Border Cave
44562,0.000562816,0.000310957,Border Cave
44561,0.000562733,0.000310902,Border Cave
44560,0.00056265,0.000310847,Border Cave
44559,0.000562566,0.000310791,Border Cave
44558,0.000562482,0.000310736,Border Cave
44557,0.000562398,0.00031068,Border Cave
44556,0.000562315,0.000310625,Border Cave
44555,0.000562232,0.00031057,Border Cave
44554,0.000562149,0.000310515,Border Cave
44553,0.000562067,0.00031046,Border Cave
44552,0.000561985,0.000310406,Border Cave
44551,0.000561903,0.000310351,Border Cave
44550,0.000561822,0.000310297,Border Cave
44549,0.000561741,0.000310243,Border Cave
44548,0.00056166,0.000310189,Border Cave
44547,0.00056158,0.000310136,Border Cave
44546,0.0005615,0.000310082,Border Cave
44545,0.00056142,0.000310029,Border Cave
44544,0.00056134,0.000309976,Border Cave
44543,0.000561261,0.000309923,Border Cave
44542,0.000561182,0.00030987,Border Cave
44541,0.000561104,0.000309818,Border Cave
44540,0.000561026,0.000309765,Border Cave
44539,0.000560949,0.000309714,Border Cave
44538,0.000560873,0.000309662,Border Cave
44537,0.000560797,0.000309611,Border Cave
44536,0.000560721,0.00030956,Border Cave
44535,0.000560646,0.000309509,Border Cave
44534,0.00056057,0.000309459,Border Cave
44533,0.000560496,0.000309408,Border Cave
44532,0.000560421,0.000309358,Border Cave
44531,0.000560347,0.000309308,Border Cave
44530,0.000560274,0.000309258,Border Cave
44529,0.0005602,0.000309208,Border Cave
44528,0.000560127,0.000309159,Border Cave
44527,0.000560055,0.000309109,Border Cave
44526,0.000559982,0.00030906,Border Cave
44525,0.00055991,0.000309011,Border Cave
44524,0.000559839,0.000308963,Border Cave
44523,0.000559767,0.000308914,Border Cave
44522,0.000559697,0.000308866,Border Cave
44521,0.000559626,0.000308818,Border Cave
44520,0.000559556,0.00030877,Border Cave
44519,0.000559483,0.00030872,Border Cave
44518,0.000559411,0.000308671,Border Cave
44517,0.000559339,0.000308623,Border Cave
44516,0.000559268,0.000308574,Border Cave
44515,0.000559197,0.000308526,Border Cave
44514,0.000559126,0.000308477,Border Cave
44513,0.000559056,0.00030843,Border Cave
44512,0.000558986,0.000308382,Border Cave
44511,0.000558917,0.000308334,Border Cave
44510,0.000558847,0.000308287,Border Cave
44509,0.000558779,0.00030824,Border Cave
44508,0.00055871,0.000308193,Border Cave
44507,0.000558642,0.000308146,Border Cave
44506,0.000558574,0.000308099,Border Cave
44505,0.000558507,0.000308053,Border Cave
44504,0.00055844,0.000308007,Border Cave
44503,0.000558374,0.000307961,Border Cave
44502,0.000558307,0.000307915,Border Cave
44501,0.000558242,0.00030787,Border Cave
44500,0.000558176,0.000307825,Border Cave
44499,0.000558114,0.000307781,Border Cave
44498,0.000558052,0.000307738,Border Cave
44497,0.00055799,0.000307695,Border Cave
44496,0.000557929,0.000307652,Border Cave
44495,0.000557868,0.000307609,Border Cave
44494,0.000557807,0.000307566,Border Cave
44493,0.000557747,0.000307524,Border Cave
44492,0.000557687,0.000307482,Border Cave
44491,0.000557628,0.00030744,Border Cave
44490,0.000557568,0.000307398,Border Cave
44489,0.00055751,0.000307356,Border Cave
44488,0.000557451,0.000307315,Border Cave
44487,0.000557393,0.000307274,Border Cave
44486,0.000557335,0.000307233,Border Cave
44485,0.000557278,0.000307192,Border Cave
44484,0.000557221,0.000307151,Border Cave
44483,0.000557164,0.000307111,Border Cave
44482,0.000557108,0.000307071,Border Cave
44481,0.000557052,0.000307031,Border Cave
44480,0.000556996,0.000306991,Border Cave
44479,0.000556941,0.000306951,Border Cave
44478,0.000556885,0.000306911,Border Cave
44477,0.00055683,0.000306872,Border Cave
44476,0.000556775,0.000306832,Border Cave
44475,0.000556721,0.000306793,Border Cave
44474,0.000556667,0.000306754,Border Cave
44473,0.000556613,0.000306716,Border Cave
44472,0.00055656,0.000306677,Border Cave
44471,0.000556507,0.000306639,Border Cave
44470,0.000556454,0.000306601,Border Cave
44469,0.000556402,0.000306563,Border Cave
44468,0.00055635,0.000306525,Border Cave
44467,0.000556299,0.000306488,Border Cave
44466,0.000556248,0.00030645,Border Cave
44465,0.000556197,0.000306413,Border Cave
44464,0.000556147,0.000306376,Border Cave
44463,0.000556097,0.00030634,Border Cave
44462,0.000556047,0.000306303,Border Cave
44461,0.000555998,0.000306267,Border Cave
44460,0.000555949,0.000306231,Border Cave
44459,0.0005559,0.000306195,Border Cave
44458,0.000555852,0.000306159,Border Cave
44457,0.000555804,0.000306123,Border Cave
44456,0.000555756,0.000306088,Border Cave
44455,0.000555709,0.000306053,Border Cave
44454,0.000555662,0.000306018,Border Cave
44453,0.000555616,0.000305983,Border Cave
44452,0.000555569,0.000305949,Border Cave
44451,0.000555524,0.000305914,Border Cave
44450,0.000555478,0.00030588,Border Cave
44449,0.000555433,0.000305846,Border Cave
44448,0.000555388,0.000305812,Border Cave
44447,0.000555344,0.000305779,Border Cave
44446,0.0005553,0.000305745,Border Cave
44445,0.000555256,0.000305712,Border Cave
44444,0.000555213,0.000305679,Border Cave
44443,0.00055517,0.000305646,Border Cave
44442,0.000555127,0.000305614,Border Cave
44441,0.000555085,0.000305581,Border Cave
44440,0.000555043,0.000305549,Border Cave
44439,0.000555002,0.000305518,Border Cave
44438,0.000554962,0.000305486,Border Cave
44437,0.000554922,0.000305455,Border Cave
44436,0.000554882,0.000305424,Border Cave
44435,0.000554843,0.000305393,Border Cave
44434,0.000554804,0.000305363,Border Cave
44433,0.000554765,0.000305332,Border Cave
44432,0.000554727,0.000305302,Border Cave
44431,0.000554689,0.000305272,Border Cave
44430,0.000554651,0.000305243,Border Cave
44429,0.000554614,0.000305213,Border Cave
44428,0.000554578,0.000305184,Border Cave
44427,0.000554541,0.000305155,Border Cave
44426,0.000554505,0.000305126,Border Cave
44425,0.00055447,0.000305097,Border Cave
44424,0.000554434,0.000305068,Border Cave
44423,0.0005544,0.00030504,Border Cave
44422,0.000554365,0.000305012,Border Cave
44421,0.000554331,0.000304984,Border Cave
44420,0.000554297,0.000304957,Border Cave
44419,0.000554265,0.00030493,Border Cave
44418,0.000554234,0.000304903,Border Cave
44417,0.000554203,0.000304877,Border Cave
44416,0.000554172,0.000304851,Border Cave
44415,0.000554141,0.000304825,Border Cave
44414,0.000554111,0.0003048,Border Cave
44413,0.000554082,0.000304774,Border Cave
44412,0.000554052,0.000304749,Border Cave
44411,0.000554023,0.000304724,Border Cave
44410,0.000553995,0.000304699,Border Cave
44409,0.000553966,0.000304674,Border Cave
44408,0.000553938,0.00030465,Border Cave
44407,0.000553911,0.000304626,Border Cave
44406,0.000553884,0.000304602,Border Cave
44405,0.000553857,0.000304578,Border Cave
44404,0.000553831,0.000304554,Border Cave
44403,0.000553805,0.000304531,Border Cave
44402,0.000553779,0.000304508,Border Cave
44401,0.000553754,0.000304485,Border Cave
44400,0.000553729,0.000304462,Border Cave
44399,0.000553705,0.00030444,Border Cave
44398,0.000553682,0.000304418,Border Cave
44397,0.00055366,0.000304396,Border Cave
44396,0.000553637,0.000304375,Border Cave
44395,0.000553615,0.000304354,Border Cave
44394,0.000553594,0.000304333,Border Cave
44393,0.000553572,0.000304312,Border Cave
44392,0.000553551,0.000304291,Border Cave
44391,0.000553531,0.000304271,Border Cave
44390,0.00055351,0.000304251,Border Cave
44389,0.00055349,0.000304231,Border Cave
44388,0.000553471,0.000304211,Border Cave
44387,0.000553452,0.000304191,Border Cave
44386,0.000553433,0.000304172,Border Cave
44385,0.000553414,0.000304152,Border Cave
44384,0.000553396,0.000304133,Border Cave
44383,0.000553378,0.000304114,Border Cave
44382,0.00055336,0.000304096,Border Cave
44381,0.000553343,0.000304077,Border Cave
44380,0.000553326,0.000304059,Border Cave
44379,0.000553312,0.000304042,Border Cave
44378,0.000553297,0.000304025,Border Cave
44377,0.000553283,0.000304008,Border Cave
44376,0.00055327,0.000303991,Border Cave
44375,0.000553257,0.000303975,Border Cave
44374,0.000553244,0.000303959,Border Cave
44373,0.000553231,0.000303943,Border Cave
44372,0.000553219,0.000303927,Border Cave
44371,0.000553207,0.000303911,Border Cave
44370,0.000553195,0.000303896,Border Cave
44369,0.000553184,0.00030388,Border Cave
44368,0.000553173,0.000303865,Border Cave
44367,0.000553162,0.00030385,Border Cave
44366,0.000553152,0.000303836,Border Cave
44365,0.000553142,0.000303821,Border Cave
44364,0.000553133,0.000303807,Border Cave
44363,0.000553123,0.000303793,Border Cave
44362,0.000553115,0.000303779,Border Cave
44361,0.000553106,0.000303765,Border Cave
44360,0.000553098,0.000303751,Border Cave
44359,0.000553091,0.000303739,Border Cave
44358,0.000553085,0.000303726,Border Cave
44357,0.000553079,0.000303714,Border Cave
44356,0.000553073,0.000303701,Border Cave
44355,0.000553068,0.000303689,Border Cave
44354,0.000553063,0.000303677,Border Cave
44353,0.000553058,0.000303666,Border Cave
44352,0.000553053,0.000303654,Border Cave
44351,0.000553049,0.000303643,Border Cave
44350,0.000553045,0.000303632,Border Cave
44349,0.000553042,0.000303621,Border Cave
44348,0.000553039,0.00030361,Border Cave
44347,0.000553036,0.000303599,Border Cave
44346,0.000553033,0.000303589,Border Cave
44345,0.000553031,0.000303578,Border Cave
44344,0.000553029,0.000303568,Border Cave
44343,0.000553027,0.000303558,Border Cave
44342,0.000553026,0.000303548,Border Cave
44341,0.000553025,0.000303539,Border Cave
44340,0.000553025,0.000303529,Border Cave
44339,0.000553023,0.00030352,Border Cave
44338,0.000553023,0.00030351,Border Cave
44337,0.000553022,0.000303501,Border Cave
44336,0.000553022,0.000303492,Border Cave
44335,0.000553022,0.000303483,Border Cave
44334,0.000553023,0.000303474,Border Cave
44333,0.000553024,0.000303465,Border Cave
44332,0.000553025,0.000303457,Border Cave
44331,0.000553026,0.000303449,Border Cave
44330,0.000553028,0.00030344,Border Cave
44329,0.00055303,0.000303433,Border Cave
44328,0.000553032,0.000303425,Border Cave
44327,0.000553035,0.000303417,Border Cave
44326,0.000553038,0.00030341,Border Cave
44325,0.000553042,0.000303403,Border Cave
44324,0.000553045,0.000303395,Border Cave
44323,0.000553049,0.000303389,Border Cave
44322,0.000553054,0.000303382,Border Cave
44321,0.000553058,0.000303375,Border Cave
44320,0.000553063,0.000303369,Border Cave
44319,0.000553069,0.000303363,Border Cave
44318,0.000553075,0.000303357,Border Cave
44317,0.000553081,0.000303352,Border Cave
44316,0.000553088,0.000303346,Border Cave
44315,0.000553095,0.000303341,Border Cave
44314,0.000553102,0.000303336,Border Cave
44313,0.000553109,0.000303331,Border Cave
44312,0.000553117,0.000303326,Border Cave
44311,0.000553125,0.000303321,Border Cave
44310,0.000553133,0.000303317,Border Cave
44309,0.000553142,0.000303312,Border Cave
44308,0.000553151,0.000303308,Border Cave
44307,0.00055316,0.000303304,Border Cave
44306,0.000553169,0.0003033,Border Cave
44305,0.000553179,0.000303296,Border Cave
44304,0.000553189,0.000303292,Border Cave
44303,0.000553199,0.000303289,Border Cave
44302,0.000553209,0.000303286,Border Cave
44301,0.00055322,0.000303282,Border Cave
44300,0.000553231,0.000303279,Border Cave
44299,0.00055324,0.000303275,Border Cave
44298,0.00055325,0.000303271,Border Cave
44297,0.000553259,0.000303268,Border Cave
44296,0.000553269,0.000303264,Border Cave
44295,0.00055328,0.000303261,Border Cave
44294,0.00055329,0.000303257,Border Cave
44293,0.000553301,0.000303254,Border Cave
44292,0.000553312,0.000303251,Border Cave
44291,0.000553323,0.000303248,Border Cave
44290,0.000553334,0.000303245,Border Cave
44289,0.000553346,0.000303242,Border Cave
44288,0.000553358,0.00030324,Border Cave
44287,0.00055337,0.000303237,Border Cave
44286,0.000553382,0.000303235,Border Cave
44285,0.000553395,0.000303233,Border Cave
44284,0.000553408,0.000303231,Border Cave
44283,0.000553421,0.000303229,Border Cave
44282,0.000553435,0.000303227,Border Cave
44281,0.000553448,0.000303226,Border Cave
44280,0.000553462,0.000303224,Border Cave
44279,0.000553476,0.000303223,Border Cave
44278,0.000553491,0.000303222,Border Cave
44277,0.000553505,0.000303221,Border Cave
