calBP,PrDens,PrDens_Taphonomic,Site
33273,0.000229085,8.61391E-05,Border Cave C14
33272,0.000229087,8.61368E-05,Border Cave C14
33271,0.00022909,8.61344E-05,Border Cave C14
33270,0.000229093,8.6132E-05,Border Cave C14
33269,0.000229096,8.61297E-05,Border Cave C14
33268,0.000229098,8.61273E-05,Border Cave C14
33267,0.000229101,8.61249E-05,Border Cave C14
33266,0.000229103,8.61224E-05,Border Cave C14
33265,0.000229106,8.612E-05,Border Cave C14
33264,0.000229108,8.61175E-05,Border Cave C14
33263,0.000229111,8.6115E-05,Border Cave C14
33262,0.000229113,8.61125E-05,Border Cave C14
33261,0.000229115,8.611E-05,Border Cave C14
33260,0.000229118,8.61075E-05,Border Cave C14
33259,0.00022912,8.61049E-05,Border Cave C14
33258,0.000229122,8.61024E-05,Border Cave C14
33257,0.000229124,8.60998E-05,Border Cave C14
33256,0.000229126,8.60972E-05,Border Cave C14
33255,0.000229128,8.60946E-05,Border Cave C14
33254,0.00022913,8.60919E-05,Border Cave C14
33253,0.000229132,8.60893E-05,Border Cave C14
33252,0.000229134,8.60866E-05,Border Cave C14
33251,0.000229136,8.6084E-05,Border Cave C14
33250,0.000229138,8.60813E-05,Border Cave C14
33249,0.00022914,8.60785E-05,Border Cave C14
33248,0.000229141,8.60758E-05,Border Cave C14
33247,0.000229143,8.60731E-05,Border Cave C14
33246,0.000229145,8.60703E-05,Border Cave C14
33245,0.000229146,8.60675E-05,Border Cave C14
33244,0.000229148,8.60647E-05,Border Cave C14
33243,0.000229149,8.60619E-05,Border Cave C14
33242,0.000229151,8.60591E-05,Border Cave C14
33241,0.000229152,8.60562E-05,Border Cave C14
33240,0.000229154,8.60534E-05,Border Cave C14
33239,0.000229155,8.60506E-05,Border Cave C14
33238,0.000229157,8.60478E-05,Border Cave C14
33237,0.000229158,8.6045E-05,Border Cave C14
33236,0.00022916,8.60421E-05,Border Cave C14
33235,0.000229161,8.60393E-05,Border Cave C14
33234,0.000229162,8.60364E-05,Border Cave C14
33233,0.000229164,8.60335E-05,Border Cave C14
33232,0.000229165,8.60306E-05,Border Cave C14
33231,0.000229166,8.60277E-05,Border Cave C14
33230,0.000229167,8.60247E-05,Border Cave C14
33229,0.000229169,8.60218E-05,Border Cave C14
33228,0.00022917,8.60188E-05,Border Cave C14
33227,0.000229171,8.60158E-05,Border Cave C14
33226,0.000229172,8.60128E-05,Border Cave C14
33225,0.000229172,8.60097E-05,Border Cave C14
33224,0.000229173,8.60067E-05,Border Cave C14
33223,0.000229174,8.60036E-05,Border Cave C14
33222,0.000229175,8.60005E-05,Border Cave C14
33221,0.000229176,8.59974E-05,Border Cave C14
33220,0.000229176,8.59942E-05,Border Cave C14
33219,0.000229177,8.5991E-05,Border Cave C14
33218,0.000229177,8.59878E-05,Border Cave C14
33217,0.000229177,8.59845E-05,Border Cave C14
33216,0.000229178,8.59813E-05,Border Cave C14
33215,0.000229178,8.5978E-05,Border Cave C14
33214,0.000229178,8.59747E-05,Border Cave C14
33213,0.000229178,8.59713E-05,Border Cave C14
33212,0.000229178,8.5968E-05,Border Cave C14
33211,0.000229178,8.59646E-05,Border Cave C14
33210,0.000229178,8.59612E-05,Border Cave C14
33209,0.000229178,8.59578E-05,Border Cave C14
33208,0.000229178,8.59543E-05,Border Cave C14
33207,0.000229178,8.59509E-05,Border Cave C14
33206,0.000229178,8.59474E-05,Border Cave C14
33205,0.000229177,8.59439E-05,Border Cave C14
33204,0.000229177,8.59404E-05,Border Cave C14
33203,0.000229177,8.59368E-05,Border Cave C14
33202,0.000229176,8.59333E-05,Border Cave C14
33201,0.000229176,8.59297E-05,Border Cave C14
33200,0.000229175,8.59261E-05,Border Cave C14
33199,0.000229174,8.59226E-05,Border Cave C14
33198,0.000229174,8.5919E-05,Border Cave C14
33197,0.000229173,8.59154E-05,Border Cave C14
33196,0.000229173,8.59118E-05,Border Cave C14
33195,0.000229172,8.59081E-05,Border Cave C14
33194,0.000229171,8.59045E-05,Border Cave C14
33193,0.000229171,8.59008E-05,Border Cave C14
33192,0.00022917,8.58971E-05,Border Cave C14
33191,0.000229169,8.58934E-05,Border Cave C14
33190,0.000229168,8.58897E-05,Border Cave C14
33189,0.000229167,8.58859E-05,Border Cave C14
33188,0.000229166,8.58821E-05,Border Cave C14
33187,0.000229165,8.58783E-05,Border Cave C14
33186,0.000229164,8.58745E-05,Border Cave C14
33185,0.000229162,8.58707E-05,Border Cave C14
33184,0.000229161,8.58668E-05,Border Cave C14
33183,0.00022916,8.5863E-05,Border Cave C14
33182,0.000229158,8.58591E-05,Border Cave C14
33181,0.000229157,8.58551E-05,Border Cave C14
33180,0.000229155,8.58512E-05,Border Cave C14
33179,0.000229154,8.58474E-05,Border Cave C14
33178,0.000229153,8.58436E-05,Border Cave C14
33177,0.000229152,8.58398E-05,Border Cave C14
33176,0.000229151,8.58359E-05,Border Cave C14
33175,0.000229149,8.58321E-05,Border Cave C14
33174,0.000229148,8.58282E-05,Border Cave C14
33173,0.000229147,8.58243E-05,Border Cave C14
33172,0.000229145,8.58204E-05,Border Cave C14
33171,0.000229144,8.58164E-05,Border Cave C14
33170,0.000229142,8.58125E-05,Border Cave C14
33169,0.000229141,8.58085E-05,Border Cave C14
33168,0.000229139,8.58045E-05,Border Cave C14
33167,0.000229137,8.58005E-05,Border Cave C14
33166,0.000229136,8.57964E-05,Border Cave C14
33165,0.000229134,8.57924E-05,Border Cave C14
33164,0.000229132,8.57883E-05,Border Cave C14
33163,0.00022913,8.57842E-05,Border Cave C14
33162,0.000229128,8.57801E-05,Border Cave C14
33161,0.000229126,8.5776E-05,Border Cave C14
33160,0.000229124,8.57718E-05,Border Cave C14
33159,0.000229121,8.57675E-05,Border Cave C14
33158,0.000229119,8.57631E-05,Border Cave C14
33157,0.000229116,8.57588E-05,Border Cave C14
33156,0.000229113,8.57544E-05,Border Cave C14
33155,0.000229111,8.57499E-05,Border Cave C14
33154,0.000229108,8.57455E-05,Border Cave C14
33153,0.000229105,8.5741E-05,Border Cave C14
33152,0.000229102,8.57365E-05,Border Cave C14
33151,0.000229099,8.5732E-05,Border Cave C14
33150,0.000229096,8.57275E-05,Border Cave C14
33149,0.000229093,8.57229E-05,Border Cave C14
33148,0.000229089,8.57183E-05,Border Cave C14
33147,0.000229086,8.57137E-05,Border Cave C14
33146,0.000229083,8.57091E-05,Border Cave C14
33145,0.000229079,8.57044E-05,Border Cave C14
33144,0.000229076,8.56998E-05,Border Cave C14
33143,0.000229072,8.56951E-05,Border Cave C14
33142,0.000229069,8.56903E-05,Border Cave C14
33141,0.000229065,8.56856E-05,Border Cave C14
33140,0.000229061,8.56808E-05,Border Cave C14
33139,0.000229057,8.5676E-05,Border Cave C14
33138,0.000229053,8.56711E-05,Border Cave C14
33137,0.000229049,8.56662E-05,Border Cave C14
33136,0.000229045,8.56612E-05,Border Cave C14
33135,0.000229041,8.56563E-05,Border Cave C14
33134,0.000229037,8.56513E-05,Border Cave C14
33133,0.000229032,8.56463E-05,Border Cave C14
33132,0.000229028,8.56413E-05,Border Cave C14
33131,0.000229023,8.56362E-05,Border Cave C14
33130,0.000229019,8.56312E-05,Border Cave C14
33129,0.000229014,8.56261E-05,Border Cave C14
33128,0.00022901,8.5621E-05,Border Cave C14
33127,0.000229005,8.56158E-05,Border Cave C14
33126,0.000229,8.56107E-05,Border Cave C14
33125,0.000228995,8.56055E-05,Border Cave C14
33124,0.000228991,8.56003E-05,Border Cave C14
33123,0.000228986,8.55951E-05,Border Cave C14
33122,0.000228981,8.55899E-05,Border Cave C14
33121,0.000228976,8.55846E-05,Border Cave C14
33120,0.000228971,8.55793E-05,Border Cave C14
33119,0.000228966,8.55741E-05,Border Cave C14
33118,0.000228961,8.55689E-05,Border Cave C14
33117,0.000228956,8.55636E-05,Border Cave C14
33116,0.000228951,8.55584E-05,Border Cave C14
33115,0.000228945,8.55531E-05,Border Cave C14
33114,0.00022894,8.55478E-05,Border Cave C14
33113,0.000228935,8.55424E-05,Border Cave C14
33112,0.00022893,8.55371E-05,Border Cave C14
33111,0.000228924,8.55317E-05,Border Cave C14
33110,0.000228919,8.55263E-05,Border Cave C14
33109,0.000228913,8.55209E-05,Border Cave C14
33108,0.000228908,8.55155E-05,Border Cave C14
33107,0.000228902,8.551E-05,Border Cave C14
33106,0.000228897,8.55046E-05,Border Cave C14
33105,0.000228891,8.54991E-05,Border Cave C14
33104,0.000228885,8.54936E-05,Border Cave C14
33103,0.00022888,8.5488E-05,Border Cave C14
33102,0.000228874,8.54825E-05,Border Cave C14
33101,0.000228868,8.54769E-05,Border Cave C14
33100,0.000228862,8.54713E-05,Border Cave C14
33099,0.000228856,8.54657E-05,Border Cave C14
33098,0.00022885,8.546E-05,Border Cave C14
33097,0.000228843,8.54542E-05,Border Cave C14
33096,0.000228837,8.54485E-05,Border Cave C14
33095,0.000228831,8.54427E-05,Border Cave C14
33094,0.000228824,8.5437E-05,Border Cave C14
33093,0.000228818,8.54312E-05,Border Cave C14
33092,0.000228811,8.54253E-05,Border Cave C14
33091,0.000228804,8.54195E-05,Border Cave C14
33090,0.000228798,8.54136E-05,Border Cave C14
33089,0.000228791,8.54078E-05,Border Cave C14
33088,0.000228784,8.54019E-05,Border Cave C14
33087,0.000228777,8.53959E-05,Border Cave C14
33086,0.000228771,8.539E-05,Border Cave C14
33085,0.000228764,8.5384E-05,Border Cave C14
33084,0.000228757,8.5378E-05,Border Cave C14
33083,0.00022875,8.5372E-05,Border Cave C14
33082,0.000228743,8.5366E-05,Border Cave C14
33081,0.000228735,8.536E-05,Border Cave C14
33080,0.000228728,8.53539E-05,Border Cave C14
33079,0.000228721,8.5348E-05,Border Cave C14
33078,0.000228714,8.53421E-05,Border Cave C14
33077,0.000228707,8.53361E-05,Border Cave C14
33076,0.0002287,8.53301E-05,Border Cave C14
33075,0.000228693,8.53241E-05,Border Cave C14
33074,0.000228686,8.53181E-05,Border Cave C14
33073,0.000228679,8.53121E-05,Border Cave C14
33072,0.000228672,8.5306E-05,Border Cave C14
33071,0.000228665,8.52999E-05,Border Cave C14
33070,0.000228657,8.52938E-05,Border Cave C14
33069,0.00022865,8.52877E-05,Border Cave C14
33068,0.000228643,8.52816E-05,Border Cave C14
33067,0.000228635,8.52754E-05,Border Cave C14
33066,0.000228628,8.52692E-05,Border Cave C14
33065,0.00022862,8.5263E-05,Border Cave C14
33064,0.000228612,8.52568E-05,Border Cave C14
33063,0.000228605,8.52506E-05,Border Cave C14
33062,0.000228597,8.52443E-05,Border Cave C14
33061,0.000228589,8.5238E-05,Border Cave C14
33060,0.000228581,8.52317E-05,Border Cave C14
33059,0.000228574,8.52257E-05,Border Cave C14
33058,0.000228567,8.52196E-05,Border Cave C14
33057,0.00022856,8.52136E-05,Border Cave C14
33056,0.000228552,8.52075E-05,Border Cave C14
33055,0.000228545,8.52014E-05,Border Cave C14
33054,0.000228538,8.51953E-05,Border Cave C14
33053,0.00022853,8.51891E-05,Border Cave C14
33052,0.000228523,8.5183E-05,Border Cave C14
33051,0.000228515,8.51768E-05,Border Cave C14
33050,0.000228508,8.51707E-05,Border Cave C14
33049,0.0002285,8.51645E-05,Border Cave C14
33048,0.000228492,8.51582E-05,Border Cave C14
33047,0.000228485,8.5152E-05,Border Cave C14
33046,0.000228477,8.51458E-05,Border Cave C14
33045,0.000228469,8.51395E-05,Border Cave C14
33044,0.000228461,8.51332E-05,Border Cave C14
33043,0.000228454,8.51269E-05,Border Cave C14
33042,0.000228446,8.51206E-05,Border Cave C14
33041,0.000228438,8.51143E-05,Border Cave C14
33040,0.00022843,8.5108E-05,Border Cave C14
33039,0.000228421,8.51014E-05,Border Cave C14
33038,0.000228413,8.50949E-05,Border Cave C14
33037,0.000228404,8.50884E-05,Border Cave C14
33036,0.000228396,8.50818E-05,Border Cave C14
33035,0.000228387,8.50752E-05,Border Cave C14
33034,0.000228378,8.50686E-05,Border Cave C14
33033,0.000228369,8.5062E-05,Border Cave C14
33032,0.000228361,8.50553E-05,Border Cave C14
33031,0.000228352,8.50487E-05,Border Cave C14
33030,0.000228343,8.5042E-05,Border Cave C14
33029,0.000228334,8.50353E-05,Border Cave C14
33028,0.000228325,8.50286E-05,Border Cave C14
33027,0.000228316,8.50218E-05,Border Cave C14
33026,0.000228307,8.50151E-05,Border Cave C14
33025,0.000228298,8.50083E-05,Border Cave C14
33024,0.000228288,8.50015E-05,Border Cave C14
33023,0.000228279,8.49947E-05,Border Cave C14
33022,0.00022827,8.49879E-05,Border Cave C14
33021,0.00022826,8.49811E-05,Border Cave C14
33020,0.000228251,8.49742E-05,Border Cave C14
33019,0.000228242,8.49674E-05,Border Cave C14
33018,0.000228233,8.49606E-05,Border Cave C14
33017,0.000228223,8.49538E-05,Border Cave C14
33016,0.000228214,8.4947E-05,Border Cave C14
33015,0.000228205,8.49401E-05,Border Cave C14
33014,0.000228195,8.49333E-05,Border Cave C14
33013,0.000228186,8.49264E-05,Border Cave C14
33012,0.000228176,8.49195E-05,Border Cave C14
33011,0.000228167,8.49126E-05,Border Cave C14
33010,0.000228157,8.49056E-05,Border Cave C14
33009,0.000228148,8.48987E-05,Border Cave C14
33008,0.000228138,8.48917E-05,Border Cave C14
33007,0.000228128,8.48848E-05,Border Cave C14
33006,0.000228118,8.48778E-05,Border Cave C14
33005,0.000228109,8.48707E-05,Border Cave C14
33004,0.000228099,8.48637E-05,Border Cave C14
33003,0.000228089,8.48567E-05,Border Cave C14
33002,0.000228079,8.48496E-05,Border Cave C14
33001,0.000228069,8.48425E-05,Border Cave C14
33000,0.000228059,8.48354E-05,Border Cave C14
32999,0.000228048,8.48283E-05,Border Cave C14
32998,0.000228038,8.4821E-05,Border Cave C14
32997,0.000228028,8.48138E-05,Border Cave C14
32996,0.000228017,8.48066E-05,Border Cave C14
32995,0.000228007,8.47993E-05,Border Cave C14
32994,0.000227996,8.47921E-05,Border Cave C14
32993,0.000227986,8.47848E-05,Border Cave C14
32992,0.000227975,8.47775E-05,Border Cave C14
32991,0.000227964,8.47701E-05,Border Cave C14
32990,0.000227954,8.47628E-05,Border Cave C14
32989,0.000227943,8.47554E-05,Border Cave C14
32988,0.000227932,8.47481E-05,Border Cave C14
32987,0.000227921,8.47407E-05,Border Cave C14
32986,0.00022791,8.47333E-05,Border Cave C14
32985,0.000227899,8.47258E-05,Border Cave C14
32984,0.000227888,8.47184E-05,Border Cave C14
32983,0.000227877,8.47109E-05,Border Cave C14
32982,0.000227866,8.47035E-05,Border Cave C14
32981,0.000227855,8.4696E-05,Border Cave C14
32980,0.000227844,8.46885E-05,Border Cave C14
32979,0.000227834,8.46814E-05,Border Cave C14
32978,0.000227824,8.46743E-05,Border Cave C14
32977,0.000227814,8.46671E-05,Border Cave C14
32976,0.000227803,8.466E-05,Border Cave C14
32975,0.000227793,8.46528E-05,Border Cave C14
32974,0.000227783,8.46457E-05,Border Cave C14
32973,0.000227773,8.46385E-05,Border Cave C14
32972,0.000227762,8.46313E-05,Border Cave C14
32971,0.000227752,8.46241E-05,Border Cave C14
32970,0.000227741,8.46169E-05,Border Cave C14
32969,0.000227731,8.46096E-05,Border Cave C14
32968,0.00022772,8.46024E-05,Border Cave C14
32967,0.00022771,8.45951E-05,Border Cave C14
32966,0.000227699,8.45878E-05,Border Cave C14
32965,0.000227689,8.45805E-05,Border Cave C14
32964,0.000227678,8.45732E-05,Border Cave C14
32963,0.000227667,8.45659E-05,Border Cave C14
32962,0.000227657,8.45586E-05,Border Cave C14
32961,0.000227646,8.45513E-05,Border Cave C14
32960,0.000227635,8.45439E-05,Border Cave C14
32959,0.000227624,8.45362E-05,Border Cave C14
32958,0.000227612,8.45285E-05,Border Cave C14
32957,0.0002276,8.45208E-05,Border Cave C14
32956,0.000227588,8.45131E-05,Border Cave C14
32955,0.000227577,8.45053E-05,Border Cave C14
32954,0.000227565,8.44976E-05,Border Cave C14
32953,0.000227553,8.44898E-05,Border Cave C14
32952,0.000227541,8.4482E-05,Border Cave C14
32951,0.000227529,8.44742E-05,Border Cave C14
32950,0.000227517,8.44664E-05,Border Cave C14
32949,0.000227505,8.44586E-05,Border Cave C14
32948,0.000227493,8.44507E-05,Border Cave C14
32947,0.00022748,8.44429E-05,Border Cave C14
32946,0.000227468,8.4435E-05,Border Cave C14
32945,0.000227456,8.44271E-05,Border Cave C14
32944,0.000227444,8.44192E-05,Border Cave C14
32943,0.000227431,8.44112E-05,Border Cave C14
32942,0.000227419,8.44033E-05,Border Cave C14
32941,0.000227406,8.43954E-05,Border Cave C14
32940,0.000227394,8.43874E-05,Border Cave C14
32939,0.000227382,8.43797E-05,Border Cave C14
32938,0.000227371,8.43721E-05,Border Cave C14
32937,0.000227359,8.43644E-05,Border Cave C14
32936,0.000227347,8.43567E-05,Border Cave C14
32935,0.000227336,8.4349E-05,Border Cave C14
32934,0.000227324,8.43413E-05,Border Cave C14
32933,0.000227312,8.43335E-05,Border Cave C14
32932,0.0002273,8.43258E-05,Border Cave C14
32931,0.000227288,8.4318E-05,Border Cave C14
32930,0.000227276,8.43102E-05,Border Cave C14
32929,0.000227264,8.43025E-05,Border Cave C14
32928,0.000227252,8.42947E-05,Border Cave C14
32927,0.00022724,8.42868E-05,Border Cave C14
32926,0.000227228,8.4279E-05,Border Cave C14
32925,0.000227216,8.42712E-05,Border Cave C14
32924,0.000227204,8.42633E-05,Border Cave C14
32923,0.000227192,8.42554E-05,Border Cave C14
32922,0.000227179,8.42476E-05,Border Cave C14
32921,0.000227167,8.42397E-05,Border Cave C14
32920,0.000227155,8.42318E-05,Border Cave C14
32919,0.000227142,8.42238E-05,Border Cave C14
32918,0.00022713,8.42159E-05,Border Cave C14
32917,0.000227118,8.4208E-05,Border Cave C14
32916,0.000227105,8.42E-05,Border Cave C14
32915,0.000227093,8.4192E-05,Border Cave C14
32914,0.00022708,8.4184E-05,Border Cave C14
32913,0.000227067,8.4176E-05,Border Cave C14
32912,0.000227055,8.4168E-05,Border Cave C14
32911,0.000227042,8.416E-05,Border Cave C14
32910,0.000227029,8.41519E-05,Border Cave C14
32909,0.000227017,8.41439E-05,Border Cave C14
32908,0.000227004,8.41358E-05,Border Cave C14
32907,0.000226991,8.41277E-05,Border Cave C14
32906,0.000226978,8.41196E-05,Border Cave C14
32905,0.000226965,8.41115E-05,Border Cave C14
32904,0.000226953,8.41034E-05,Border Cave C14
32903,0.00022694,8.40953E-05,Border Cave C14
32902,0.000226927,8.40871E-05,Border Cave C14
32901,0.000226914,8.4079E-05,Border Cave C14
32900,0.000226901,8.40708E-05,Border Cave C14
32899,0.000226887,8.40623E-05,Border Cave C14
32898,0.000226873,8.40538E-05,Border Cave C14
32897,0.000226859,8.40454E-05,Border Cave C14
32896,0.000226845,8.40368E-05,Border Cave C14
32895,0.000226831,8.40283E-05,Border Cave C14
32894,0.000226817,8.40198E-05,Border Cave C14
32893,0.000226803,8.40112E-05,Border Cave C14
32892,0.000226789,8.40027E-05,Border Cave C14
32891,0.000226775,8.39941E-05,Border Cave C14
32890,0.00022676,8.39855E-05,Border Cave C14
32889,0.000226746,8.39769E-05,Border Cave C14
32888,0.000226732,8.39682E-05,Border Cave C14
32887,0.000226717,8.39596E-05,Border Cave C14
32886,0.000226703,8.39509E-05,Border Cave C14
32885,0.000226689,8.39423E-05,Border Cave C14
32884,0.000226674,8.39336E-05,Border Cave C14
32883,0.00022666,8.39249E-05,Border Cave C14
32882,0.000226645,8.39161E-05,Border Cave C14
32881,0.00022663,8.39074E-05,Border Cave C14
32880,0.000226616,8.38987E-05,Border Cave C14
32879,0.000226603,8.38906E-05,Border Cave C14
32878,0.00022659,8.38825E-05,Border Cave C14
32877,0.000226577,8.38744E-05,Border Cave C14
32876,0.000226564,8.38662E-05,Border Cave C14
32875,0.000226551,8.38581E-05,Border Cave C14
32874,0.000226538,8.385E-05,Border Cave C14
32873,0.000226525,8.38418E-05,Border Cave C14
32872,0.000226512,8.38336E-05,Border Cave C14
32871,0.000226499,8.38255E-05,Border Cave C14
32870,0.000226486,8.38173E-05,Border Cave C14
